ContactName,EmailAddress,POAddressLine1,POAddressLine2,POAddressLine3,POAddressLine4,POCity,PORegion,POPostalCode,POCountry,InvoiceNumber,Reference,InvoiceDate,DueDate,Total,InventoryItemCode,Description,Quantity,UnitAmount,Discount,AccountCode,TaxType,TaxAmount,TrackingName1,TrackingOption1,TrackingName2,TrackingOption2,Currency,BrandingTheme
Minaret College,,,,,,,,,,JTW100240,,2024-02-05T00:00:00,,1554.04,MISC,CABIN HOOKS HOLD OPEN ,2.0,19.65,0,,GST,0.0,Job,,,,,
Minaret College,,,,,,,,,,JTW100240,,2024-02-05T00:00:00,,1554.04,SG-SBML30,30mm Backset MORTICE LOCK,1.0,143.0,0,,GST,0.0,Job,,,,,
Minaret College,,,,,,,,,,JTW100240,,2024-02-05T00:00:00,,1554.04,DO2790X300SNP,DORMA PANIC BOLT VISIBLE FIX 2790x300MM SNP,2.0,51.92,0,,GST,0.0,Job,,,,,
Minaret College,,,,,,,,,,JTW100240,,2024-02-05T00:00:00,,1554.04,MISC,BLACK ALUMINIUM STRIP,1.0,12.0,0,,GST,0.0,Job,,,,,
Cardinia Shire Council,,,,,,,,,,JTW100244,,2024-02-07T00:00:00,,741.95,CONS,CARDINIA ONSITE CHARGE,1.0,90.0,0,,GST,0.0,Job,,,,,
Cardinia Shire Council,,,,,,,,,,JTW100244,,2024-02-07T00:00:00,,741.95,CARD- MINI,SALTO XS4 BLE MINI AUS.MORTICE w/Z LEVER (32-50MM)IM & BLACK,1.0,524.5,0,,GST,0.0,Job,,,,,
Cardinia Shire Council,,,,,,,,,,JTW100244,,2024-02-07T00:00:00,,741.95,ESCINSTALL ,SALTO ESCUTCHEON INSTALL,1.0,60.0,0,,GST,0.0,Job,,,,,
Cardinia Shire Council,,,,,,,,,,JTW100245,,2024-02-07T00:00:00,,198.0,CONS,CARDINIA ONSITE CHARGE,1.0,90.0,0,,GST,0.0,Job,,,,,
Cardinia Shire Council,,,,,,,,,,JTW100245,,2024-02-07T00:00:00,,198.0,CLAB1,1 HOURS LABOUR,1.0,90.0,0,,GST,0.0,Job,,,,,
Oakleigh Locksmiths PTY. LTD.,,,,,,,,,,JTW100246,,2024-02-07T00:00:00,,2840.42,AJAX#80001,"Ajax Starter Kit includes: 1 x Hub2 AJAX#35992, 2 x Motion Protect AJAX#30655, 1 x Space Control AJAX#30670, 1 x Home Siren AJAX#30630",1.0,984.2,0,,GST,0.0,Job,,,,,
Oakleigh Locksmiths PTY. LTD.,,,,,,,,,,JTW100246,,2024-02-07T00:00:00,,2840.42,AJAX#30655,Wireless PIR ,4.0,125.0,0,,GST,0.0,Job,,,,,
Oakleigh Locksmiths PTY. LTD.,,,,,,,,,,JTW100246,,2024-02-07T00:00:00,,2840.42,AJAX#30671,AJAX StreetSiren (Black),1.0,239.0,0,,GST,0.0,Job,,,,,
Oakleigh Locksmiths PTY. LTD.,,,,,,,,,,JTW100246,,2024-02-07T00:00:00,,2840.42,AJAX#30643,AJAX#30643 KeyPad (Black),1.0,185.0,0,,GST,0.0,Job,,,,,
Oakleigh Locksmiths PTY. LTD.,,,,,,,,,,JTW100246,,2024-02-07T00:00:00,,2840.42,AJAX#30616,AJAX#30616 DoorProtect (White) REED,2.0,70.0,0,,GST,0.0,Job,,,,,
Oakleigh Locksmiths PTY. LTD.,,,,,,,,,,JTW100246,,2024-02-07T00:00:00,,2840.42,LAB1,1 HOURS LABOUR,6.0,70.0,0,,GST,0.0,Job,,,,,
Oakleigh Locksmiths PTY. LTD.,,,,,,,,,,JTW100246,,2024-02-07T00:00:00,,2840.42,AJAX#30630,AJAX INDOOR SIREN ,1.0,114.0,0,,GST,0.0,Job,,,,,
Georgina Martina Inc.,,,,,,,,,,JTW100248,,2024-02-08T00:00:00,,220.0,ONS1,STANDARD ONSITE CHARGE,1.0,100.0,0,,GST,0.0,Job,,,,,
Georgina Martina Inc.,,,,,,,,,,JTW100248,,2024-02-08T00:00:00,,220.0,LAB1,1 HOURS LABOUR,1.0,100.0,0,,GST,0.0,Job,,,,,
Minaret College,,,,,,,,,,JTW100249,,2024-02-08T00:00:00,,2122.35,ONS1,STANDARD ONSITE CHARGE,1.0,100.0,0,,GST,0.0,Job,,,,,
Minaret College,,,,,,,,,,JTW100249,,2024-02-08T00:00:00,,2122.35,CU42E0AUS,SALTO XS4 2.0 ETHERNET ONLINE CONTROL UNIT,1.0,1529.41,0,,GST,0.0,Job,,,,,
Minaret College,,,,,,,,,,JTW100249,,2024-02-08T00:00:00,,2122.35,LAB1,1 HOURS LABOUR,3.0,100.0,0,,GST,0.0,Job,,,,,
Soul Pod,,,,,,,,,,JTW100250,,2024-02-08T00:00:00,,220.0,ONS1,STANDARD ONSITE CHARGE,1.0,100.0,0,,GST,0.0,Job,,,,,
Soul Pod,,,,,,,,,,JTW100250,,2024-02-08T00:00:00,,220.0,LAB1,1 HOURS LABOUR,1.0,100.0,0,,GST,0.0,Job,,,,,
Mr Donut ,,,,,,,,,,JTW100251,,2024-02-09T00:00:00,,599.5,VOUCHKS-L,SALTO KS LARGE SUBSCRIPTION VOUCHER For system up to 150 USERS. Limit of 25 IQs per system. 100 Mobile Key guests.,1.0,545.0,0,,GST,0.0,Job,,,,,
Rich Films,,,,,,,,,,JTW100252,,2024-02-12T00:00:00,,1065.9,ONS1,STANDARD ONSITE CHARGE,1.0,100.0,0,,GST,0.0,Job,,,,,
Rich Films,,,,,,,,,,JTW100252,,2024-02-12T00:00:00,,1065.9,2000121000,"RMD 2000 Verroo Smart Controller, 1000 users, 12v, (power supply not included)",1.0,411.0,0,,GST,0.0,Job,,,,,
Rich Films,,,,,,,,,,JTW100252,,2024-02-12T00:00:00,,1065.9,NEPSDC1A01B,POWER SUPPLY 1A IN METAL ENCLOSURE WITH BATTERY CHARGING,1.0,136.0,0,,GST,0.0,Job,,,,,
Rich Films,,,,,,,,,,JTW100252,,2024-02-12T00:00:00,,1065.9,CSD-1200,12V 7.0Ah Sealed Lead Acid Battery,1.0,22.0,0,,GST,0.0,Job,,,,,
Rich Films,,,,,,,,,,JTW100252,,2024-02-12T00:00:00,,1065.9,INSTALL,INSTALLATION ,1.0,300.0,0,,GST,0.0,Job,,,,,
Aquinas College,,,,,,,,,,JTW100253,,2024-02-12T00:00:00,,3882.64,ONS1,STANDARD ONSITE CHARGE,1.0,100.0,0,,GST,0.0,Job,,,,,
Aquinas College,,,,,,,,,,JTW100253,,2024-02-12T00:00:00,,3882.64,CU42E0AUS,SALTO XS4 2.0 ETHERNET ONLINE CONTROL UNIT,1.0,1529.41,0,,GST,0.0,Job,,,,,
Aquinas College,,,,,,,,,,JTW100253,,2024-02-12T00:00:00,,3882.64,WRDB0M4B,"SALTO XS4 2.0 Mullion Reader in Black, BLE DESFire/Mifare",2.0,550.13,0,,GST,0.0,Job,,,,,
Aquinas College,,,,,,,,,,JTW100253,,2024-02-12T00:00:00,,3882.64,LAB1,1 HOURS LABOUR,8.0,100.0,0,,GST,0.0,Job,,,,,
Cardinia Shire Council,,,,,,,,,,JTW100256,,2024-02-12T00:00:00,,957.0,CONS,CARDINIA ONSITE CHARGE,1.0,90.0,0,,GST,0.0,Job,,,,,
Cardinia Shire Council,,,,,,,,,,JTW100256,,2024-02-12T00:00:00,,957.0,NMA1100N00CSBNR,"SALTO NEO, Australian Oval 570 Cylinder, Mifare, BLE + HSE, Satin Chrome, Black Reader, (IP66)",1.0,690.0,0,,GST,0.0,Job,,,,,
Cardinia Shire Council,,,,,,,,,,JTW100256,,2024-02-12T00:00:00,,957.0,CLAB1,1 HOURS LABOUR,1.0,90.0,0,,GST,0.0,Job,,,,,
Cardinia Shire Council,,,,,,,,,,JTW100259,,2024-02-12T00:00:00,,198.0,CONS,CARDINIA ONSITE CHARGE,1.0,90.0,0,,GST,0.0,Job,,,,,
Cardinia Shire Council,,,,,,,,,,JTW100259,,2024-02-12T00:00:00,,198.0,CLAB1,1 HOURS LABOUR,1.0,90.0,0,,GST,0.0,Job,,,,,
Wuzhong Albert Pty Ltd,,,,,,,,,,JTW100323,,2024-03-01T00:00:00,,50.6,P2GSMDOM,GSM ALARM MONITORING,1.0,46.0,0,,GST,0.0,Job,,,,,
Ultra Fine Foods Victoria Office,,,,,,,,,,JTW100324,,2024-03-01T00:00:00,,48.0,P2GSMDOM,GSM ALARM MONITORING,1.0,48.0,0,,GST,0.0,Job,,,,,
Georgina Martina Inc.,,,,,,,,,,JTW100327,,2024-03-02T00:00:00,,33.0,JTWSKY,SKYCOMMAND NOTIFICATIONS MONTHLY,3.0,11.0,0,,GST,0.0,Job,,,,,
Harkaway Hills College,,,,,,,,,,JTW100332,,2024-03-03T00:00:00,,3740.99,WRDB0E4B,SALTO XS4 2.0 WRD BLE DESfire / MIFARE READER BLK,1.0,550.0,0,,GST,0.0,Job,,,,,
Harkaway Hills College,,,,,,,,,,JTW100332,,2024-03-03T00:00:00,,3740.99,FITTINGS,CONNECTORS/CABLE/CONDUIT,1.0,200.0,0,,GST,0.0,Job,,,,,
Harkaway Hills College,,,,,,,,,,JTW100332,,2024-03-03T00:00:00,,3740.99,CS9001,"CS 5 Amp Power Supply, with AC Fail and Battery Low, in Metal Box: 265x195x175mm",1.0,150.0,0,,GST,0.0,Job,,,,,
Harkaway Hills College,,,,,,,,,,JTW100332,,2024-03-03T00:00:00,,3740.99,CSD-1200,12V 7.0Ah Sealed Lead Acid Battery,1.0,22.0,0,,GST,0.0,Job,,,,,
Harkaway Hills College,,,,,,,,,,JTW100332,,2024-03-03T00:00:00,,3740.99,INSTALL,INSTALLATION ,1.0,1950.0,0,,GST,0.0,Job,,,,,
Harkaway Hills College,,,,,,,,,,JTW100332,,2024-03-03T00:00:00,,3740.99,STIRPWS11 , BREAK GLASS RESETTABLE CALL POINT WHT BEEPER AND LED LIGHTS,1.0,83.0,0,,GST,0.0,Job,,,,,
Harkaway Hills College,,,,,,,,,,JTW100332,,2024-03-03T00:00:00,,3740.99,FES20,FSH E/STRIKE FES20 12/24v PTL/PTO NON MONITORED,1.0,291.9,0,,GST,0.0,Job,,,,,
Harkaway Hills College,,,,,,,,,,JTW100332,,2024-03-03T00:00:00,,3740.99,DL045,ACSS DOOR LOOP DL045 450x12.7MM DIA CABLE,1.0,95.0,0,,GST,0.0,Job,,,,,
Harkaway Hills College,,,,,,,,,,JTW100332,,2024-03-03T00:00:00,,3740.99,CSD-WES2440,"Exit button, Heavy Duty Mushroom, Green, IP66, Vandalproof, Architrave Plate",1.0,59.0,0,,GST,0.0,Job,,,,,
Harkaway Hills College,,,,,,,,,,JTW100334,,2024-03-03T00:00:00,,6173.2,CB62-512E-HW-,"Verkada CB62-E Outdoor Bullet Camera, 4K, Zoom Lens, 512GB of Storage, Maximum 30 Days of Retention",2.0,2756.0,0,,GST,0.0,Job,,,,,
Harkaway Hills College,,,,,,,,,,JTW100334,,2024-03-03T00:00:00,,6173.2,LAB1,1 HOURS LABOUR,1.0,100.0,0,,GST,0.0,Job,,,,,
Cardinia Shire Council,,,,,,,,,,JTW100336,,2024-03-03T00:00:00,,704.0,CARD - POLE CAM,SECURITY CAMERAS ,4.0,80.0,0,,GST,0.0,Job,,,,,
Cardinia Shire Council,,,,,,,,,,JTW100336,,2024-03-03T00:00:00,,704.0,CARD - POLE CAM,SECURITY CAMERAS ,4.0,80.0,0,,GST,0.0,Job,,,,,
Jacana School for Autism,,,,,,,,,,JTW100338,,2024-03-05T00:00:00,,781.0,PFD04KR10,,2.0,139.0,0,,GST,0.0,Job,,,,,
Jacana School for Autism,,,,,,,,,,JTW100338,,2024-03-05T00:00:00,,781.0,PFD04KB10,"SALTO DESFire 4K FOB, BLUE FRAME WHITE CENTRE PKT = 10",3.0,139.0,0,,GST,0.0,Job,,,,,
Jacana School for Autism,,,,,,,,,,JTW100338,,2024-03-05T00:00:00,,781.0,POST,POSTAGE,1.0,15.0,0,,GST,0.0,Job,,,,,
Minaret College,,,,,,,,,,JTW100339,,2024-03-05T00:00:00,,275.0,ONS1,STANDARD ONSITE CHARGE,1.0,100.0,0,,GST,0.0,Job,,,,,
Minaret College,,,,,,,,,,JTW100339,,2024-03-05T00:00:00,,275.0,LAB1,1 HOURS LABOUR,1.5,100.0,0,,GST,0.0,Job,,,,,
Aquinas College,,,,,,,,,,JTW100340,,2024-03-05T00:00:00,,220.0,ONS1,STANDARD ONSITE CHARGE,1.0,100.0,0,,GST,0.0,Job,,,,,
Aquinas College,,,,,,,,,,JTW100340,,2024-03-05T00:00:00,,220.0,LAB1,1 HOURS LABOUR,1.0,100.0,0,,GST,0.0,Job,,,,,
Mater Christi College,,,,,,,,,,JTW100341,,2024-03-05T00:00:00,,220.0,ONS1,STANDARD ONSITE CHARGE,1.0,100.0,0,,GST,0.0,Job,,,,,
Mater Christi College,,,,,,,,,,JTW100341,,2024-03-05T00:00:00,,220.0,LAB1,1 HOURS LABOUR,1.0,100.0,0,,GST,0.0,Job,,,,,
Alba Thermal Springs,,,,,,,,,,JTW100345,,2024-03-06T00:00:00,,48456.6,ONS1,STANDARD ONSITE CHARGE,1.0,100.0,0,,GST,0.0,Job,,,,,
Alba Thermal Springs,,,,,,,,,,JTW100345,,2024-03-06T00:00:00,,48456.6,AM650Z00NEB38E5,XS4 Original+ Wide Body Escutcheon - ANSI,3.0,1193.3,0,,GST,0.0,Job,,,,,
Alba Thermal Springs,,,,,,,,,,JTW100345,,2024-03-06T00:00:00,,48456.6,LA1T0570A21IM8LH,XS4 Mortise Locks - ANSI,18.0,258.7,0,,GST,0.0,Job,,,,,
Alba Thermal Springs,,,,,,,,,,JTW100345,,2024-03-06T00:00:00,,48456.6,SP226850,"Weather Gasket Kit . For XS4 Original+ Wide
",19.0,13.1,0,,GST,0.0,Job,,,,,
Alba Thermal Springs,,,,,,,,,,JTW100345,,2024-03-06T00:00:00,,48456.6,INSTALL,INSTALLATION - XS4 Mortise Locks - ANSI,18.0,185.0,0,,GST,0.0,Job,,,,,
Alba Thermal Springs,,,,,,,,,,JTW100345,,2024-03-06T00:00:00,,48456.6,AHIQINSTALL,TERMINATE AND INSTALL  SALTO IQ TO SUPPLIED CABLE,8.0,195.0,0,,GST,0.0,Job,,,,,
Alba Thermal Springs,,,,,,,,,,JTW100345,,2024-03-06T00:00:00,,48456.6,ESCINSTALL ,SALTO ESCUTCHEON INSTALL,18.0,75.0,0,,GST,0.0,Job,,,,,
Alba Thermal Springs,,,,,,,,,,JTW100345,,2024-03-06T00:00:00,,48456.6,PFD04KBKS5,SALTO KS Tags Blue Pkt = 5,6.0,113.0,0,,GST,0.0,Job,,,,,
Alba Thermal Springs,,,,,,,,,,JTW100345,,2024-03-06T00:00:00,,48456.6,VOUCHKSM,SALTO KS System Subscription Voucher 16-50 Users 15 IQ's,1.0,440.0,0,,GST,0.0,Job,,,,,
Alba Thermal Springs,,,,,,,,,,JTW100345,,2024-03-06T00:00:00,,48456.6,AB650Z00IM56YK,SALTO KS BLE ANSI Escutcheon w-/ Z Lever and Keypad,16.0,1124.56,0,,GST,0.0,Job,,,,,
Alba Thermal Springs,,,,,,,,,,JTW100345,,2024-03-06T00:00:00,,48456.6,IQ21W3KS,KS IQ 2.0: Ethernet + PoE. ID Technology: BLUEnet locks. White cover.,8.0,425.0,0,,GST,0.0,Job,,,,,
Alba Thermal Springs,,,,,,,,,,JTW100345,,2024-03-06T00:00:00,,48456.6,AC-WM12RU-600mm,AC-WM12RU-600mm 12RU Wall Cabinet,1.0,425.0,0,,GST,0.0,Job,,,,,
Alba Thermal Springs,,,,,,,,,,JTW100345,,2024-03-06T00:00:00,,48456.6,IP-606030,IP Enclosures 600mm W x 600mm H x 300mm D Galvanised Steel IP66 Enclosure Grey,1.0,770.0,0,,GST,0.0,Job,,,,,
Alba Thermal Springs,,,,,,,,,,JTW100345,,2024-03-06T00:00:00,,48456.6,07352143,T HANDLE (LW4) KA I/THAN-KA,1.0,99.09,0,,GST,0.0,Job,,,,,
Alba Thermal Springs,,,,,,,,,,JTW100345,,2024-03-06T00:00:00,,48456.6,INSTALL,CAT6 6 CABLE RUN ,18.0,185.0,0,,GST,0.0,Job,,,,,
Alba Thermal Springs,,,,,,,,,,JTW100345,,2024-03-06T00:00:00,,48456.6,INSTALL,CAT 6 CABLE RUN  UNDERGROUNG JELL FILLED ,3.0,185.0,0,,GST,0.0,Job,,,,,
Alba Thermal Springs,,,,,,,,,,JTW100345,,2024-03-06T00:00:00,,48456.6,FITTINGS,CONNECTORS/CABLE/CONDUIT,1.0,1250.0,0,,GST,0.0,Job,,,,,
Alba Thermal Springs,,,,,,,,,,JTW100345,,2024-03-06T00:00:00,,48456.6,CSD-C6PP-24P,CAT6 RJ45 24 Port Loaded Patch Panel,2.0,143.0,0,,GST,0.0,Job,,,,,
Cardinia Shire Council,,,,,,,,,,JTW100347,,2024-03-11T00:00:00,,220.0,ONS1,STANDARD ONSITE CHARGE,1.0,100.0,0,,GST,0.0,Job,,,,,
Cardinia Shire Council,,,,,,,,,,JTW100347,,2024-03-11T00:00:00,,220.0,LAB1,1 HOURS LABOUR,1.0,100.0,0,,GST,0.0,Job,,,,,
Lachlan  Halstead,,,,,,,,,,JTW100348,,2024-03-11T00:00:00,,5475.3,ONS1,STANDARD ONSITE CHARGE,1.0,99.0,0,,GST,0.0,Job,,,,,
Lachlan  Halstead,,,,,,,,,,JTW100348,,2024-03-11T00:00:00,,5475.3,IP-RG-EST310,"Reyee 5GHz Single-band Dual-stream 802.11ac Wireless Bridge – RG-EST310,  5GHz 10dBi Outdoor wireless bridge, 2 devices paired in the package for the camera-end and NVR-end, up to 867 Mbps throughput, built-in internal directional antenna, 12V DC and 24V ",1.0,269.5,0,,GST,0.0,Job,,,,,
Lachlan  Halstead,,,,,,,,,,JTW100348,,2024-03-11T00:00:00,,5475.3,HIK-3E0109P-EMB,"Hikvision 8 Port Unmanaged PoE Switch, 8*100M, 1*100m Combo Port 802.3af/at",1.0,195.0,0,,GST,0.0,Job,,,,,
Lachlan  Halstead,,,,,,,,,,JTW100348,,2024-03-11T00:00:00,,5475.3,JELL,Cat 6 UTP LAN Outdoor GEL Filled Cable - 305m Roll on a Reel: Black,2.0,550.0,0,,GST,0.0,Job,,,,,
Lachlan  Halstead,,,,,,,,,,JTW100348,,2024-03-11T00:00:00,,5475.3,DH-PFA139,DH-PFA139 JUNCTION BOX ,2.0,28.0,0,,GST,0.0,Job,,,,,
Lachlan  Halstead,,,,,,,,,,JTW100348,,2024-03-11T00:00:00,,5475.3,AC-WM4RU,4RU Wall Cabinet,1.0,187.0,0,,GST,0.0,Job,,,,,
Lachlan  Halstead,,,,,,,,,,JTW100348,,2024-03-11T00:00:00,,5475.3,INSTALL,INSTALLATION ,1.0,1980.0,0,,GST,0.0,Job,,,,,
Lachlan  Halstead,,,,,,,,,,JTW100348,,2024-03-11T00:00:00,,5475.3,FITTINGS,CONNECTORS/CABLE/CONDUIT,1.0,150.0,0,,GST,0.0,Job,,,,,
Lachlan  Halstead,,,,,,,,,,JTW100348,,2024-03-11T00:00:00,,5475.3,DH-IPC-HDW3549HP,DH-IPC-HDW3549HP-AS-PV-0280B-S3 5MP Tioc 2.0 Full-color Active Deterrence WizSense Network Camera,4.0,359.7,0,,GST,0.0,Job,,,,,
Excel Strata Managers Pty Ltd,,,,,,,,,,JTW100349,,2024-03-11T00:00:00,,395.0,ONS1,STANDARD ONSITE CHARGE,1.0,110.0,0,,GST,0.0,Job,,,,,
Excel Strata Managers Pty Ltd,,,,,,,,,,JTW100349,,2024-03-11T00:00:00,,395.0,MON-22-001,"Branded 21.5 - 22 inch Monitor 1920 x 1080, VGA, DVI-D, HDMI, 5ms, VESA, 3yr warranty",1.0,175.0,0,,GST,0.0,Job,,,,,
Excel Strata Managers Pty Ltd,,,,,,,,,,JTW100349,,2024-03-11T00:00:00,,395.0,LAB1,1 HOURS LABOUR,1.0,110.0,0,,GST,0.0,Job,,,,,
Cardinia Shire Council,,,,,,,,,,JTW100350,,2024-03-11T00:00:00,,220.0,ONS1,STANDARD ONSITE CHARGE,1.0,110.0,0,,GST,0.0,Job,,,,,
Cardinia Shire Council,,,,,,,,,,JTW100350,,2024-03-11T00:00:00,,220.0,LAB1,1 HOURS LABOUR,1.0,110.0,0,,GST,0.0,Job,,,,,
Cardinia Shire Council,,,,,,,,,,JTW100351,,2024-03-11T00:00:00,,3795.0,CONS,CARDINIA ONSITE CHARGE,1.0,90.0,0,,GST,0.0,Job,,,,,
Cardinia Shire Council,,,,,,,,,,JTW100351,,2024-03-11T00:00:00,,3795.0,INSTALL,INSTALLATION ,1.0,650.0,0,,GST,0.0,Job,,,,,
Cardinia Shire Council,,,,,,,,,,JTW100351,,2024-03-11T00:00:00,,3795.0,AC-WM6RU-600mm,6RU Wall Cabinet,1.0,385.0,0,,GST,0.0,Job,,,,,
Cardinia Shire Council,,,,,,,,,,JTW100351,,2024-03-11T00:00:00,,3795.0,PSH-PSCRT2000,PowerShield Commander RT 2000VA Rack or Tower UPS,1.0,1950.0,0,,GST,0.0,Job,,,,,
Cardinia Shire Council,,,,,,,,,,JTW100351,,2024-03-11T00:00:00,,3795.0,MISC,ELECTRICIAN REPOSITION GPO ON FRONT AUTO DOORS ,1.0,375.0,0,,GST,0.0,Job,,,,,
Border Locksmiths (Aust) Pty Ltd,,,,,,,,,,JTW100352,,2024-03-11T00:00:00,,220.0,ONS1,STANDARD ONSITE CHARGE,1.0,100.0,0,,GST,0.0,Job,,,,,
Border Locksmiths (Aust) Pty Ltd,,,,,,,,,,JTW100352,,2024-03-11T00:00:00,,220.0,LAB1,1 HOURS LABOUR,1.0,100.0,0,,GST,0.0,Job,,,,,
Monterey Secondary College,,,,,,,,,,JTW100463,,2024-03-14T00:00:00,,91198.98,EB750Z00IMB565,SALTO XS4 ONE BLE ESCUTCHEON w/- Z LEVER (35-53mm) - IM & BLACK IP55,16.0,934.62,0,,GST,0.0,Job,,,,,
Monterey Secondary College,,,,,,,,,,JTW100463,,2024-03-14T00:00:00,,91198.98,PSPACEOPT0033,Bluenet option per door ,16.0,166.95,0,,GST,0.0,Job,,,,,
Monterey Secondary College,,,,,,,,,,JTW100463,,2024-03-14T00:00:00,,91198.98,SG-SBML30,30mm Backset MORTICE LOCK,8.0,173.0,0,,GST,0.0,Job,,,,,
Monterey Secondary College,,,,,,,,,,JTW100463,,2024-03-14T00:00:00,,91198.98,CU42E0AUS,SALTO XS4 2.0 ETHERNET ONLINE CONTROL UNIT,1.0,1586.0,0,,GST,0.0,Job,,,,,
Monterey Secondary College,,,,,,,,,,JTW100463,,2024-03-14T00:00:00,,91198.98,WRDB0M4B,"SALTO XS4 2.0 Mullion Reader in Black, BLE DESFire/Mifare",4.0,570.48,0,,GST,0.0,Job,,,,,
Monterey Secondary College,,,,,,,,,,JTW100463,,2024-03-14T00:00:00,,91198.98,CARDGATEWAY3AUS,BLUENET GATEWAY ,2.0,518.75,0,,GST,0.0,Job,,,,,
Monterey Secondary College,,,,,,,,,,JTW100463,,2024-03-14T00:00:00,,91198.98,RFNODE3,SALTO WIRELESS RF NODE suit BLE GATEWAYS,5.0,160.69,0,,GST,0.0,Job,,,,,
Monterey Secondary College,,,,,,,,,,JTW100463,,2024-03-14T00:00:00,,91198.98,CS9001,"CS 5 Amp Power Supply, with AC Fail and Battery Low, in Metal Box: 265x195x175mm",1.0,199.0,0,,GST,0.0,Job,,,,,
Monterey Secondary College,,,,,,,,,,JTW100463,,2024-03-14T00:00:00,,91198.98,CSD-1200,12V 7.0Ah Sealed Lead Acid Battery,1.0,22.0,0,,GST,0.0,Job,,,,,
Monterey Secondary College,,,,,,,,,,JTW100463,,2024-03-14T00:00:00,,91198.98,INSTALL,INSTALLATION SALTO CONTROLLER AND CABLING ,1.0,1950.0,0,,GST,0.0,Job,,,,,
Monterey Secondary College,,,,,,,,,,JTW100463,,2024-03-14T00:00:00,,91198.98,AHGATE,GATEWAY INSTALL ,3.0,165.0,0,,GST,0.0,Job,,,,,
Monterey Secondary College,,,,,,,,,,JTW100463,,2024-03-14T00:00:00,,91198.98,AHNODE,NODE INSTALL ,5.0,125.0,0,,GST,0.0,Job,,,,,
Monterey Secondary College,,,,,,,,,,JTW100463,,2024-03-14T00:00:00,,91198.98,FITTINGS,CONNECTORS/CABLE/CONDUIT,1.0,600.0,0,,GST,0.0,Job,,,,,
Monterey Secondary College,,,,,,,,,,JTW100463,,2024-03-14T00:00:00,,91198.98,ESCINSTALL ,SALTO ESCUTCHEON INSTALL,16.0,80.0,0,,GST,0.0,Job,,,,,
Monterey Secondary College,,,,,,,,,,JTW100463,,2024-03-14T00:00:00,,91198.98,CU4200GAUS,SALTO XS4 2.0 ETHERNET AUX. CU w/- GREY HOUSING,1.0,794.73,0,,GST,0.0,Job,,,,,
Monterey Secondary College,,,,,,,,,,JTW100463,,2024-03-14T00:00:00,,91198.98,CL100B5002SC,CAVLOCK SL/DOOR LOCK CL100 CL100B5002 SC,4.0,294.0,0,,GST,0.0,Job,,,,,
Monterey Secondary College,,,,,,,,,,JTW100463,,2024-03-14T00:00:00,,91198.98,EB750Z00IMB565,SALTO XS4 ONE BLE ESCUTCHEON w/- Z LEVER (35-53mm) - IM & BLACK IP55,6.0,934.62,0,,GST,0.0,Job,,,,,
Monterey Secondary College,,,,,,,,,,JTW100463,,2024-03-14T00:00:00,,91198.98,PSPACEOPT0033,Bluenet option per door ,6.0,166.95,0,,GST,0.0,Job,,,,,
Monterey Secondary College,,,,,,,,,,JTW100463,,2024-03-14T00:00:00,,91198.98,SG-SBML30,30mm Backset MORTICE LOCK,6.0,173.0,0,,GST,0.0,Job,,,,,
Monterey Secondary College,,,,,,,,,,JTW100463,,2024-03-14T00:00:00,,91198.98,CARDGATEWAY3AUS,BLUENET GATEWAY ,2.0,518.75,0,,GST,0.0,Job,,,,,
Monterey Secondary College,,,,,,,,,,JTW100463,,2024-03-14T00:00:00,,91198.98,RFNODE3,SALTO WIRELESS RF NODE suit BLE GATEWAYS,1.0,160.69,0,,GST,0.0,Job,,,,,
Monterey Secondary College,,,,,,,,,,JTW100463,,2024-03-14T00:00:00,,91198.98,CSD-1200,12V 7.0Ah Sealed Lead Acid Battery,1.0,22.0,0,,GST,0.0,Job,,,,,
Monterey Secondary College,,,,,,,,,,JTW100463,,2024-03-14T00:00:00,,91198.98,AHGATE,GATEWAY INSTALL ,2.0,165.0,0,,GST,0.0,Job,,,,,
Monterey Secondary College,,,,,,,,,,JTW100463,,2024-03-14T00:00:00,,91198.98,AHNODE,NODE INSTALL ,1.0,125.0,0,,GST,0.0,Job,,,,,
Monterey Secondary College,,,,,,,,,,JTW100463,,2024-03-14T00:00:00,,91198.98,FITTINGS,CONNECTORS/CABLE/CONDUIT,1.0,600.0,0,,GST,0.0,Job,,,,,
Monterey Secondary College,,,,,,,,,,JTW100463,,2024-03-14T00:00:00,,91198.98,ESCINSTALL ,SALTO ESCUTCHEON INSTALL,6.0,80.0,0,,GST,0.0,Job,,,,,
Monterey Secondary College,,,,,,,,,,JTW100463,,2024-03-14T00:00:00,,91198.98,EB750Z00IMB565,SALTO XS4 ONE BLE ESCUTCHEON w/- Z LEVER (35-53mm) - IM & BLACK IP55,16.0,934.62,0,,GST,0.0,Job,,,,,
Monterey Secondary College,,,,,,,,,,JTW100463,,2024-03-14T00:00:00,,91198.98,PSPACEOPT0033,Bluenet option per door ,16.0,166.95,0,,GST,0.0,Job,,,,,
Monterey Secondary College,,,,,,,,,,JTW100463,,2024-03-14T00:00:00,,91198.98,SG-SBML30,30mm Backset MORTICE LOCK,2.0,143.0,0,,GST,0.0,Job,,,,,
